Numéro séquentiel,Nature des dommages,Type d'usager,Type de véhicule,Marque,Modèle,Cylindré,Année de fabrication
1067,Mortels,Piéton,Automobile,TOYOT,YARIS,001492,2009
1067,Mortels,Piéton,Camionnette,GMC,SIE,006002,2015
3519,Mortels,Piéton,Automobile,HYUND,ELANT,001804,2014
1507,Mortels,Piéton,Automobile,MAZDA,3,002001,2006
3898,Mortels,Piéton,Véhicule léger non précisé,,,,
3898,Mortels,Piéton,Véhicule léger non précisé,,,,
3898,Mortels,Piéton,Automobile,KIA,MAGEN,002361,2006
3688,Mortels,Piéton,Automobile,HONDA,CIVIC,001804,2006
1773,Mortels,Piéton,VUS,HYUND,SANTA,003296,2013
1279,Mortels,Piéton,Automobile,MAZDA,6,002493,2014
735,Mortels,Piéton,Automobile,NOVAB,LFS,000000,2011
443,Mortels,Piéton,Tracteur routier,FREIG,114SD,012808,2015
2082,Mortels,Piéton,VUS,HYUND,SANTA,002361,2014
3738,Mortels,Piéton,Tracteur routier,STERL,STE,014808,2009
2214,Mortels,Piéton,Automobile,HONDA,CIVIC,001673,2005
1908,Mortels,Piéton,Camionnette,GMC,SIE,005297,2015
211,Mortels,Piéton,Automobile,FORD,FOCUS,002001,2014
1510,Mortels,Piéton,Véhicule léger non précisé,FORD,F250,006199,2015
2719,Mortels,Piéton,Véhicule léger non précisé,,,,
1511,Mortels,Piéton,Automobile,TOYOT,CAMRY,002361,2009
2673,Mortels,Piéton,Camion,FREIG,M2212,012512,2007
2394,Mortels,Piéton,Minibus,,,,
1073,Mortels,Piéton,Automobile,MERCE,C300,003001,2012
4205,Mortels,Piéton,Automobile,CHRYS,200,003608,2013
2855,Mortels,Piéton,Automobile,NOVA,LFS,000000,2008
3938,Mortels,Piéton,Camionnette,DODGE,RAM,005707,2012
2089,Mortels,Piéton,Automobile,TOYOT,COROL,001804,2010
2089,Mortels,Piéton,Camionnette,FORD,RNG,004018,2004
1377,Mortels,Piéton,Camion,FREIG,CHA,005887,2000
1075,Mortels,Piéton,VUS,GMC,TERRA,002394,2014
1910,Mortels,Piéton,VUS,FORD,EXPLO,004608,2004
914,Mortels,Piéton,Automobile,SUBAR,OUTBA,002493,2006
213,Mortels,Piéton,Fourgonnette,FORD,VAN,005412,2010
3584,Mortels,Piéton,Véhicule léger non précisé,,,,
3741,Mortels,Piéton,Véhicule léger non précisé,,,,
3741,Mortels,Piéton,Véhicule léger non précisé,,,,
3741,Mortels,Piéton,Camionnette,CHEVR,SILVE,006609,2015
3167,Mortels,Piéton,Tracteur routier,INTER,9900,015005,2006
4359,Mortels,Piéton,Véhicule léger non précisé,,,,
4359,Mortels,Piéton,Automobile,NOVA,LFS,000000,2012
3449,Mortels,Piéton,Automobile,HYUND,HL757,000000,2012
1515,Mortels,Piéton,Véhicule léger non précisé,,,,
556,Mortels,Piéton,Automobile,FORD,FOCUS,002001,2006
3785,Mortels,Piéton,VUS,KIA,SOREN,003493,2005
2006,Mortels,Piéton,Camionnette,GMC,SIE,005969,2003
3989,Mortels,Piéton,Camionnette,DODGE,RAM,005707,2011
3168,Mortels,Piéton,Automobile,FORD,MUSTA,004001,2006
989,Mortels,Piéton,Camion,KENWO,CON,012512,2007
558,Mortels,Piéton,Camion,FREIG,MCV,006412,2001
4115,Mortels,Piéton,Véhicule-outil,JO DE,2555,000000,1987
2870,Mortels,Piéton,Automobile,PONTI,G5,002197,2007
2870,Mortels,Piéton,Automobile,PONTI,G5,002197,2007
2870,Mortels,Piéton,Automobile,SUBAR,LEGAC,002493,2006
2870,Mortels,Piéton,Automobile,SUBAR,LEGAC,002493,2006
2870,Mortels,Piéton,VUS,HONDA,CR-V,002394,2014
2870,Mortels,Piéton,VUS,HONDA,CR-V,002394,2014
1721,Mortels,Piéton,Fourgonnette,FORD,TRANS,003706,2015
1918,Mortels,Piéton,Camionnette,TOYOT,TUNDR,004608,2010
2877,Mortels,Piéton,Camionnette,TOYOT,RAV4,002361,2005
3428,Mortels,Piéton,Camionnette,CHEVR,COLOR,002903,2010
1081,Mortels,Piéton,Camion,,,,
1081,Mortels,Piéton,Camion,,,,
4327,Mortels,Piéton,Véhicule léger non précisé,,,,
2879,Mortels,Piéton,Véhicule léger non précisé,,,,
2879,Mortels,Piéton,Automobile,KIA,RIO,001607,2013
2879,Mortels,Piéton,Camionnette,FORD,F150,005002,2016
1689,Mortels,Piéton,Automobile,FORD,FOCUS,002001,2010
4185,Mortels,Piéton,Automobile,HYUND,ELANT,001984,2006
1225,Mortels,Piéton,Automobile,DODGE,CHARG,002706,2008
2607,Mortels,Piéton,Automobile,MAZDA,3,002001,2005
4305,Mortels,Piéton,Automobile,FORD,FUSIO,002493,2010
4044,Mortels,Piéton,Véhicule léger non précisé,,,,
4044,Mortels,Piéton,Automobile,MAZDA,6,002263,2005
4006,Mortels,Piéton,Automobile,TOYOT,CAMRY,002493,2014
1083,Mortels,Piéton,Véhicule léger non précisé,,,,
2097,Mortels,Piéton,Automobile,MITSU,LANCE,002000,2012
2098,Mortels,Piéton,Véhicule léger non précisé,,,,
3278,Mortels,Piéton,Fourgonnette,CHEVR,EXPRE,004805,2008
3219,Mortels,Piéton,Fourgonnette,CHEVR,EXPRE,006002,2005
4396,Mortels,Piéton,Automobile,VOLKS,JETTA,001984,2013
1724,Mortels,Piéton,Véhicule léger non précisé,,,,
1921,Mortels,Piéton,Véhicule léger non précisé,,,,
1921,Mortels,Piéton,Véhicule léger non précisé,,,,
1921,Mortels,Piéton,Véhicule léger non précisé,,,,
1921,Mortels,Piéton,Véhicule léger non précisé,,,,
1921,Mortels,Piéton,Automobile,HYUND,ELANT,001804,2013
1921,Mortels,Piéton,Automobile,MITSU,LANCE,002001,2015
1921,Mortels,Piéton,VUS,JEEP,PATRI,002394,2012
3470,Mortels,Piéton,Automobile,CHEVR,COBAL,002197,2010
3998,Mortels,Piéton,Camion,INTER,70S,013004,2014
3691,Mortels,Piéton,Automobile,TOYOT,COROL,001804,2014
1085,Mortels,Piéton,Automobile,TOYOT,COROL,001787,2003
1654,Mortels,Piéton,Automobile,TOYOT,COROL,001804,2010
1318,Mortels,Piéton,Véhicule léger non précisé,,,,
1382,Mortels,Piéton,VUS,MAZDA,CX-7,002493,2011
3139,Mortels,Piéton,Autres,,,,
3139,Mortels,Piéton,Véhicule léger non précisé,,,,
3139,Mortels,Piéton,Camion,INTER,PROST,012414,2014
3139,Mortels,Piéton,Automobile,KIA,FORTE,002001,2012
3139,Mortels,Piéton,VUS,HONDA,CR-V,002394,2005
2721,Mortels,Piéton,Véhicule léger non précisé,,,,
751,Mortels,Piéton,Camion,STERL,STE,012512,2006
2101,Mortels,Piéton,VUS,FORD,ESCAP,003001,2011
2102,Mortels,Piéton,Automobile,ACURA,TL,003231,2002
2444,Mortels,Piéton,Camionnette,GMC,CAN,002903,2007
3509,Mortels,Piéton,Automobile,FORD,FUSIO,002001,2013
215,Mortels,Piéton,Véhicule léger non précisé,,,,
3188,Mortels,Piéton,Automobile,MAZDA,3,002001,2006
301,Mortels,Piéton,Tracteur routier,VOLVO,VN,013004,2015
2301,Mortels,Piéton,Automobile,SUBAR,IMPRE,002460,2003
2301,Mortels,Piéton,Automobile,SUBAR,IMPRE,002493,2006
2301,Mortels,Piéton,Automobile,SUBAR,LEGAC,002460,2008
753,Mortels,Piéton,Camionnette,FORD,F250,006199,2012
2637,Mortels,Piéton,Automobile,MAZDA,3,002001,2010
302,Mortels,Piéton,VUS,VOLVO,XC60,003198,2010
1691,Mortels,Piéton,Véhicule léger non précisé,,,,
3676,Mortels,Piéton,Véhicule léger non précisé,,,,
3676,Mortels,Piéton,Automobile,TOYOT,ECHO,001492,2005
3676,Mortels,Piéton,Automobile,SUBAR,LEGAC,002493,2006
3676,Mortels,Piéton,Automobile,HONDA,ACCOR,002394,2013
3853,Mortels,Piéton,Automobile,TOYOT,YARIS,001492,2011
4405,Mortels,Piéton,Véhicule léger non précisé,,,,
1692,Mortels,Piéton,Automobile,TOYOT,ECHO,001492,2002
412,Mortels,Piéton,VUS,NISSA,ROGUE,002509,2012
632,Mortels,Piéton,Automobile,TOYOT,YARIS,001492,2014
3624,Mortels,Piéton,Automobile,PONTI,VIBE,001804,2005
2907,Mortels,Piéton,VUS,NISSA,ROGUE,002509,2012
4143,Mortels,Piéton,Automobile,CHEVR,SONIC,001804,2014
4071,Mortels,Piéton,Véhicule-outil,CAT,938K,000000,2016
1928,Mortels,Piéton,Autres,,,,
3430,Mortels,Piéton,Véhicule-outil,FENDT,712V,000000,2012
866,Mortels,Piéton,Véhicule-outil,CAT,924G,000000,2005
2393,Mortels,Piéton,Camion,,,,
633,Mortels,Piéton,Automobile,CHEVR,MALIB,002197,2006
92,Mortels,Piéton,Tracteur routier,VOLVO,VN,013004,2016
2564,Mortels,Piéton,Véhicule léger non précisé,,,,
1728,Mortels,Piéton,Tracteur routier,KENWO,CON,015005,2007
3432,Mortels,Piéton,Camion,WESTE,CNV,012693,1999
2909,Mortels,Piéton,Automobile,MITSU,LANCE,002001,2009
3332,Mortels,Piéton,Automobile,HONDA,CIVIC,001804,2014
2912,Mortels,Piéton,Automobile,TOYOT,COROL,001787,2006
2218,Mortels,Piéton,Automobile,CHEVR,CRUZE,001394,2015
1286,Mortels,Piéton,Autobus scolaire,THOMA,MVP-E,000000,2005
1660,Mortels,Piéton,Véhicule léger non précisé,,,,
4168,Mortels,Piéton,Automobile,CHRYS,200,002394,2014
1161,Mortels,Piéton,Camion,FORD,CTV,006806,2012
4095,Mortels,Piéton,Automobile,HYUND,ELANT,001804,2015
2305,Mortels,Piéton,Camion,GMC,SAVAN,006002,2015
1096,Mortels,Piéton,Automobile,MAZDA,6,002968,2005
2917,Mortels,Piéton,Automobile,VOLKS,RABBI,002500,2008
2661,Mortels,Piéton,Automobile,HONDA,CIVIC,001804,2006
4125,Mortels,Piéton,Camionnette,FORD,F150,004608,2002
4125,Mortels,Piéton,VUS,NISSA,MURAN,003509,2016
2610,Mortels,Piéton,Autres,,,,
2610,Mortels,Piéton,Véhicule léger non précisé,,,,
4234,Mortels,Piéton,Véhicule léger non précisé,,,,
3903,Mortels,Piéton,Camion,INTER,40S,007642,2006
3903,Mortels,Piéton,Camion,KENWO,CONST,008855,2017
3565,Mortels,Piéton,Automobile,CHEVR,CRUZE,001804,2015
3565,Mortels,Piéton,Automobile,CHEVR,CRUZE,001804,2015
1730,Mortels,Piéton,Véhicule léger non précisé,,,,
4433,Mortels,Piéton,Camion,MACK,800,012840,2009
2306,Mortels,Piéton,Automobile,CHEVR,CRUZE,001394,2016
148,Mortels,Piéton,Automobile,NISSA,SENTR,002001,2008
193,Mortels,Piéton,Camion,KENWO,CON,012906,2012
3229,Mortels,Piéton,Automobile,KIA,OPTIM,002001,2014
4129,Mortels,Piéton,Véhicule léger non précisé,,,,
3146,Mortels,Piéton,Automobile,NISSA,MICRA,001607,2016
4266,Mortels,Piéton,Automobile,FORD,FOCUS,002001,2005
1778,Mortels,Piéton,Automobile,MITSU,LANCE,002001,2009
4072,Mortels,Piéton,Véhicule léger non précisé,,,,
2566,Mortels,Piéton,Véhicule léger non précisé,,,,
2566,Mortels,Piéton,Automobile,MAZDA,CX-3,002000,2017
2566,Mortels,Piéton,Automobile,BMW,323,002493,2009
1934,Mortels,Piéton,Camionnette,CHEVR,SILVE,005330,2002
3402,Mortels,Piéton,Véhicule léger non précisé,,,,
4312,Mortels,Piéton,Camionnette,DODGE,DAK,003919,2003
2392,Mortels,Piéton,VUS,GMC,ACADI,003608,2015
958,Mortels,Piéton,VUS,JEEP,GRCHE,004001,2000
1529,Mortels,Piéton,Automobile,NISSA,ALTIM,002509,2012
96,Mortels,Piéton,Camionnette,DODGE,SPRIN,003001,2007
4267,Mortels,Piéton,Automobile,CHEVR,MALIB,002394,2008
3378,Mortels,Piéton,Automobile,HONDA,CIVIC,002001,2009
1530,Mortels,Piéton,Automobile,CHRYS,NEON,002001,2000
2663,Mortels,Piéton,VUS,CHEVR,BLAZE,004297,2003
1938,Mortels,Piéton,Fourgonnette,CHEVR,UPLAN,003903,2007
2638,Mortels,Piéton,Autobus scolaire,THOMA,MVPEF,008281,2011
2934,Mortels,Piéton,Véhicule-outil,CATER,930K,000000,2014
3549,Mortels,Piéton,Automobile,CHEVR,SONIC,001804,2015
1536,Mortels,Piéton,VUS,HYUND,TUCSO,002361,2010
97,Mortels,Piéton,VUS,INFIN,QX60,003493,2016
922,Mortels,Piéton,Véhicule léger non précisé,,,,
2308,Mortels,Piéton,VUS,HYUND,SANTA,002361,2013
4097,Mortels,Piéton,Camionnette,FORD,PICKU,005412,2003
1941,Mortels,Piéton,Autres,,,,
4145,Mortels,Piéton,Automobile,MAZDA,3,002001,2012
3587,Mortels,Piéton,Véhicule léger non précisé,,,,
3587,Mortels,Piéton,Tracteur routier,INTER,PROST,013004,2011
2309,Mortels,Piéton,VUS,HYUND,TUCSO,002361,2011
4009,Mortels,Piéton,Camionnette,FORD,F150,005002,2014
4009,Mortels,Piéton,Camionnette,FORD,F150,005002,2014
1943,Mortels,Piéton,Automobile,CHEVR,OPTRA,002001,2006
341,Mortels,Piéton,Véhicule-outil,JOHND,624K,000000,2013
149,Mortels,Piéton,Automobile,HYUND,SONAT,003345,2006
149,Mortels,Piéton,Automobile,HYUND,SONAT,003345,2006
2708,Mortels,Piéton,Véhicule léger non précisé,,,,
1736,Mortels,Piéton,Véhicule léger non précisé,,,,
1944,Mortels,Piéton,Véhicule léger non précisé,,,,
1833,Mortels,Piéton,Automobile,ACURA,ILX,002001,2013
3694,Mortels,Piéton,Camion,FORD,F250,005395,2008
3694,Mortels,Piéton,Camion,FORD,F250,005395,2008
3694,Mortels,Piéton,Camion,FORD,F250,005395,2008
3694,Mortels,Piéton,Camion,FORD,F250,005395,2008
3694,Mortels,Piéton,Camion,FORD,F250,005395,2008
3694,Mortels,Piéton,Camion,FORD,F250,005395,2008
3694,Mortels,Piéton,Camion,FORD,F250,005395,2008
3694,Mortels,Piéton,Tracteur routier,FREIG,FM2,006691,2011
3694,Mortels,Piéton,Tracteur routier,FREIG,FM2,006691,2011
3694,Mortels,Piéton,Tracteur routier,FREIG,FM2,006691,2011
3694,Mortels,Piéton,Tracteur routier,FREIG,FM2,006691,2011
3694,Mortels,Piéton,Tracteur routier,FREIG,FM2,006691,2011
3694,Mortels,Piéton,Tracteur routier,FREIG,FM2,006691,2011
3694,Mortels,Piéton,Tracteur routier,FREIG,FM2,006691,2011
3694,Mortels,Piéton,Camionnette,FORD,F250,006707,2011
3694,Mortels,Piéton,Camionnette,FORD,F250,006707,2011
3694,Mortels,Piéton,Camionnette,FORD,F250,006707,2011
3694,Mortels,Piéton,Camionnette,FORD,F250,006707,2011
3694,Mortels,Piéton,Camionnette,FORD,F250,006707,2011
3694,Mortels,Piéton,Camionnette,FORD,F250,006707,2011
3694,Mortels,Piéton,Camionnette,FORD,F250,006707,2011
3694,Mortels,Piéton,VUS,HONDA,CR-V,002394,2002
3694,Mortels,Piéton,VUS,HONDA,CR-V,002394,2002
3694,Mortels,Piéton,VUS,HONDA,CR-V,002394,2002
3694,Mortels,Piéton,VUS,HONDA,CR-V,002394,2002
3694,Mortels,Piéton,VUS,HONDA,CR-V,002394,2002
3694,Mortels,Piéton,VUS,HONDA,CR-V,002394,2002
3694,Mortels,Piéton,VUS,HONDA,CR-V,002394,2002
4339,Mortels,Piéton,VUS,MAZDA,CX-5,002493,2015
4033,Mortels,Piéton,VUS,GMC,TERRA,002394,2011
2397,Mortels,Piéton,Véhicule léger non précisé,,,,
1293,Mortels,Piéton,VUS,NISSA,PATHF,003509,2014
2357,Mortels,Piéton,Camionnette,CHEVR,SILVE,005297,2010
3838,Mortels,Piéton,Véhicule léger non précisé,,,,
3838,Mortels,Piéton,Automobile,DODGE,CALIB,002001,2007
3956,Mortels,Piéton,Automobile,NISSA,ALTIM,003509,2008
2951,Mortels,Piéton,Camionnette,RAM,1500,003608,2014
3173,Mortels,Piéton,VUS,KIA,SOUL,002001,2013
3798,Mortels,Piéton,Véhicule léger non précisé,,,,
3798,Mortels,Piéton,Véhicule léger non précisé,,,,
3798,Mortels,Piéton,Véhicule léger non précisé,,,,
3798,Mortels,Piéton,Véhicule léger non précisé,,,,
3798,Mortels,Piéton,Automobile,HYUND,ACCEN,001607,2013
3798,Mortels,Piéton,Automobile,HYUND,ACCEN,001607,2013
28,Mortels,Piéton,Véhicule léger non précisé,,,,
960,Mortels,Piéton,Automobile,INFIN,G35,003509,2006
2127,Mortels,Piéton,Tracteur routier,,,,
2954,Mortels,Piéton,Camion,INTER,70S,009347,2011
2955,Mortels,Piéton,Camion,STERL,STE,012004,2003
1781,Mortels,Piéton,Camion,FREIG,FM2,008281,2008
997,Mortels,Piéton,Automobile,HYUND,ELANT,001804,2013
1947,Mortels,Piéton,Automobile,TOYOT,COROL,001787,2006
678,Mortels,Piéton,VUS,NISSA,ROGUE,002509,2010
1782,Mortels,Piéton,Automobile,CHEVR,MALIB,003608,2009
1169,Mortels,Piéton,Camion,PETER,365,008855,2012
3653,Mortels,Piéton,Camionnette,TOYOT,TUNDR,005700,2008
369,Mortels,Piéton,Camion,,,,
4279,Mortels,Piéton,Tracteur routier,FREIG,CONVE,015612,2018
3606,Mortels,Piéton,Véhicule léger non précisé,,,,
4152,Mortels,Piéton,Véhicule léger non précisé,,,,
4152,Mortels,Piéton,Véhicule léger non précisé,,,,
1107,Mortels,Piéton,Automobile,VOLKS,JETTA,001394,2019
3670,Mortels,Piéton,Automobile,INFIN,G20,002001,1995
1545,Mortels,Piéton,Automobile,HYUND,ACCEN,001607,2010
1948,Mortels,Piéton,Automobile,MAZDA,3,002001,2017
768,Mortels,Piéton,Camion,FORD,DRW,006396,2008
4062,Mortels,Piéton,Autres,,,,
153,Mortels,Piéton,Camion,STERL,STE,012824,2009
1742,Mortels,Piéton,Automobile,CHEVR,CRUZE,001394,2014
4051,Mortels,Piéton,Camion,MACK,700,012840,2009
574,Mortels,Piéton,Automobile,CADIL,XTS,003608,2017
154,Mortels,Piéton,Automobile,TOYOT,CAMRY,002493,2016
1170,Mortels,Piéton,Fourgonnette,FORD,VAN,004608,2004
2614,Mortels,Piéton,Camionnette,TOYOT,TACOM,004001,2005
4330,Mortels,Piéton,Tracteur routier,INTER,70S,013004,2013
4330,Mortels,Piéton,Véhicule-outil,CATER,926,000000,1987
3633,Mortels,Piéton,Automobile,MAZDA,3,002001,2007
1783,Mortels,Piéton,Automobile,VOLKS,JETTA,002500,2009
3339,Mortels,Piéton,Automobile,TOYOT,MATRI,001804,2013
263,Mortels,Piéton,Autobus scolaire,INTER,PB105,007642,2007
4147,Mortels,Piéton,Camion,PETE,567,012906,2015
925,Mortels,Piéton,Automobile,TOYOT,YARIS,001492,2012
2643,Mortels,Piéton,Automobile,NISSA,MICRA,001607,2015
1552,Mortels,Piéton,VUS,GMC,TERRA,002394,2010
3475,Mortels,Piéton,Véhicule léger non précisé,,,,
3475,Mortels,Piéton,Tracteur routier,VOLVO,VN,015005,2016
3475,Mortels,Piéton,Tracteur routier,,,,
3475,Mortels,Piéton,Tracteur routier,INTER,PROST,014907,2011
3475,Mortels,Piéton,Autobus,PREVO,H345,000000,2006
3475,Mortels,Piéton,Camionnette,TOYOT,TUNDR,005707,2017
3475,Mortels,Piéton,Camionnette,GMC,SIE,005297,2014
3475,Mortels,Piéton,VUS,FORD,EDGE,003509,2016
3475,Mortels,Piéton,VUS,MAZDA,CX-5,002493,2016
1554,Mortels,Piéton,Véhicule-outil,KOMAT,WA200,000000,2018
1667,Mortels,Piéton,VUS,HONDA,CR-V,001509,2017
4318,Mortels,Piéton,VUS,NISSA,X-TRA,002509,2005
1956,Mortels,Piéton,Automobile,PONTI,VIBE,001804,2004
4182,Mortels,Piéton,Automobile,HYUND,ACCEN,001607,2009
2138,Mortels,Piéton,Autobus,NOVAB,LFS,000000,2006
343,Mortels,Piéton,Camion,FREIG,CON,012824,2009
3655,Mortels,Piéton,Automobile,HONDA,CIVIC,001804,2007
3855,Mortels,Piéton,Véhicule léger non précisé,,,,
3283,Mortels,Piéton,Véhicule léger non précisé,,,,
4319,Mortels,Piéton,VUS,TOYOT,RAV4,003509,2007
1114,Mortels,Piéton,Camion,STERL,STE,011102,2006
3498,Mortels,Piéton,Véhicule-outil,VOLVO,L110F,000000,2008
644,Mortels,Piéton,Automobile,MAZDA,3,002001,2010
2981,Mortels,Piéton,Véhicule-outil,CAT,938K,000000,2016
1670,Mortels,Piéton,Véhicule-outil,KOMAT,WA320,000000,2008
1957,Mortels,Piéton,Autobus,FORD,ECONO,006806,2017
2982,Mortels,Piéton,Fourgonnette,FORD,TRANS,003509,2015
4101,Mortels,Piéton,Automobile,MAZDA,3,002001,2008
4101,Mortels,Piéton,Camionnette,FORD,F250,006396,2008
1785,Mortels,Piéton,Automobile,KIA,OPTIM,002361,2012
4035,Mortels,Piéton,VUS,HONDA,CR-V,002394,2012
4035,Mortels,Piéton,VUS,HONDA,CR-V,002394,2012
582,Mortels,Piéton,Camion,STERL,STE,012824,2007
1786,Mortels,Piéton,Automobile,NISSA,VERSA,001804,2012
419,Mortels,Piéton,VUS,JEEP,PATRI,002394,2012
928,Mortels,Piéton,VUS,HYUND,SANTA,002361,2014
2985,Mortels,Piéton,Véhicule léger non précisé,,,,
3856,Mortels,Piéton,Camion,KENWO,CON,008298,2009
163,Mortels,Piéton,Automobile,NISSA,MAXIM,003509,2006
3618,Mortels,Piéton,Autobus scolaire,BLUEB,XT4,006691,2015
1116,Mortels,Piéton,Automobile,VOLKS,JETTA,001394,2017
1300,Mortels,Piéton,Automobile,NISSA,VERSA,001804,2009
829,Mortels,Piéton,Automobile,TOYOT,PRIUS,001804,2012
1436,Mortels,Piéton,VUS,SUZUK,GRAND,002706,2008
1119,Mortels,Piéton,Camionnette,TOYOT,TUNDR,005707,2009
3252,Mortels,Piéton,Véhicule léger non précisé,,,,
877,Mortels,Piéton,Automobile,VOLKS,JETTA,001984,2014
877,Mortels,Piéton,Camionnette,FORD,F250,005395,2006
2398,Mortels,Piéton,Camionnette,FORD,F150,005002,2018
3435,Mortels,Piéton,Tracteur routier,INTER,9900,014907,2009
645,Mortels,Piéton,VUS,HONDA,CR-V,002394,2016
1565,Mortels,Piéton,Fourgonnette,PONTI,MONTA,003509,2006
2149,Mortels,Piéton,VUS,MAZDA,CX-5,002493,2014
2150,Mortels,Piéton,Véhicule léger non précisé,,,,
2150,Mortels,Piéton,Fourgonnette,TOYOT,SIENN,003509,2011
1961,Mortels,Piéton,Camionnette,MAZDA,B2300,002296,2010
1787,Mortels,Piéton,Véhicule léger non précisé,,,,
3806,Mortels,Piéton,Camion,WESTE,CNV,012693,1998
3806,Mortels,Piéton,Véhicule-outil,CATER,AP100,000000,2011
2256,Mortels,Piéton,Automobile,TOYOT,COROL,001804,2019
830,Mortels,Piéton,Autobus,NOVA,LFS,008855,2011
3840,Mortels,Piéton,Automobile,AUDI,A7,002968,2019
2998,Mortels,Piéton,Automobile,MERCE,CLA,002001,2014
308,Mortels,Piéton,Camion,KENWO,CONST,012906,2018
3000,Mortels,Piéton,Tracteur routier,INTER,LT625,015005,2018
4374,Mortels,Piéton,Autobus scolaire,THOMA,MVPEF,008281,2009
3150,Mortels,Piéton,Camion,,,,
3814,Mortels,Piéton,Automobile,FORD,FUSIO,003001,2007
2465,Mortels,Piéton,Véhicule léger non précisé,,,,
2466,Mortels,Piéton,Véhicule léger non précisé,,,,
2466,Mortels,Piéton,Fourgonnette,FORD,TRANS,003706,2019
4343,Mortels,Piéton,Camion,KENWO,CON,008855,2009
3121,Mortels,Piéton,Véhicule léger non précisé,,,,
3437,Mortels,Piéton,Camionnette,FORD,F250,006707,2018
2396,Mortels,Piéton,Véhicule léger non précisé,,,,
3884,Mortels,Piéton,Camionnette,DODGE,RAM,004707,2010
309,Mortels,Piéton,Automobile,TOYOT,COROL,001787,2006
3667,Mortels,Piéton,Camionnette,GMC,SIERR,005297,2019
2316,Mortels,Piéton,Véhicule léger non précisé,,,,
1321,Mortels,Piéton,VUS,JEEP,CHERO,002394,2016
834,Mortels,Piéton,VUS,MITSU,OUTLA,002378,2019
1247,Mortels,Piéton,Camion,KENWO,T370,006707,2017
312,Mortels,Piéton,Automobile,HONDA,CIVIC,001591,1998
1178,Mortels,Piéton,Camionnette,FORD,DRW,006806,1999
4076,Mortels,Piéton,Véhicule léger non précisé,,,,
4076,Mortels,Piéton,VUS,CHEVR,TRAVE,003608,2019
1121,Mortels,Piéton,Fourgonnette,HONDA,ODYSS,003509,2018
836,Mortels,Piéton,VUS,MAZDA,TRIBU,002968,2006
3220,Mortels,Piéton,Automobile,HYUND,ELANT,001984,2010
3757,Mortels,Piéton,Automobile,HYUND,ELANT,001984,2014
3656,Mortels,Piéton,Véhicule léger non précisé,,,,
3656,Mortels,Piéton,Camionnette,FORD,F150,005395,2009
1673,Mortels,Piéton,Automobile,HYUND,ELANT,001984,2017
880,Mortels,Piéton,Véhicule d'équipement,FORD,F-SER,006707,2008
3980,Mortels,Piéton,Camionnette,RAM,1500,005707,2018
933,Mortels,Piéton,VUS,LANDR,RANGE,004952,2018
1001,Mortels,Piéton,Camionnette,FORD,F150,005002,2019
3110,Mortels,Piéton,Automobile,TOYOT,COROL,001804,2013
2160,Mortels,Piéton,VUS,TOYOT,RAV4,002509,2012
3960,Mortels,Piéton,Véhicule léger non précisé,,,,
165,Mortels,Piéton,Camion,INTER,40S,006707,2016
1339,Mortels,Piéton,VUS,VOLVO,XC60,003198,2010
1572,Mortels,Piéton,Camion,KENWO,CONST,012906,2017
3152,Mortels,Piéton,Automobile,MAZDA,3,002001,2018
1124,Mortels,Piéton,Automobile,TOYOT,PRIUS,001804,2017
3808,Mortels,Piéton,Automobile,TOYOT,YARIS,001492,2008
2224,Mortels,Piéton,Camionnette,FORD,F150,002706,2019
3230,Mortels,Piéton,Véhicule léger non précisé,,,,
3230,Mortels,Piéton,Camion,FORD,F350,006199,2011
3230,Mortels,Piéton,Fourgonnette,CHEVR,EXPRE,006002,2020
3230,Mortels,Piéton,VUS,MAZDA,CX-9,003493,2007
881,Mortels,Piéton,Camionnette,LINCO,MARK,005412,2006
881,Mortels,Piéton,VUS,HONDA,CR-V,002394,2015
688,Mortels,Piéton,Fourgonnette,CHEVR,UPLAN,003509,2006
1002,Mortels,Piéton,Camion,KENWO,T800,012906,2020
1845,Mortels,Piéton,Véhicule-outil,HINO,258,007691,2018
2165,Mortels,Piéton,Tracteur routier,,,,
2470,Mortels,Piéton,Camion,INTER,70S,009347,2011
3758,Mortels,Piéton,Fourgonnette,DODGE,GRAND,003608,2013
2471,Mortels,Piéton,Camion,INTER,70S,010807,2006
